time,INITIAL TIME,FINAL TIME,TIME STEP,SAVEPER,population total,recovery rate,transmission rate,infection,recovery,Infected,Recovered,Susceptible
12.5,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,24.362069143701714,9.470227838294564,94.70227838294564,47.800958790528306,857.4967628265264
12.75,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,25.139958886776093,9.842523870929742,98.42523870929742,50.168515750101946,851.4062455406009
13.0,0,100,0.25,0.25,1000.0000000000002,0.1,0.3,25.92399246453814,10.2249597463259,102.24959746325901,52.62914671783438,845.1212558189069
13.25,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,26.712626693314107,10.617435564281209,106.17435564281207,55.18538665441586,838.6402577027724
13.5,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,27.504206175925937,11.01981534250703,110.1981534250703,57.83974554548616,831.9621010294438
13.75,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,28.296965789344224,11.431925113342503,114.31925113342503,60.59469938111292,825.0860494854624
14.0,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,29.089034375166232,11.853551130242547,118.53551130242546,63.452680659448546,818.0118080381263
14.25,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,29.87843970197803,12.28443821136564,122.84438211365638,66.41606844200918,810.7395494443348
14.5,0,100,0.25,0.25,1000.0000000000002,0.1,0.3,30.663114755694206,12.724288248630948,127.24288248630948,69.48717799485058,803.2699395188403
14.75,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,31.440905398336895,13.172758911307533,131.7275891130753,72.66825005700832,795.6041608299167
15.0,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,32.20957941746442,13.629462573483266,136.29462573483266,75.9614397848352,787.7439344803325
15.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,32.9668369677195,14.093965494582797,140.93965494582795,79.36880542820603,779.6915396259665
15.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,33.710322382963895,14.565787281411213,145.65787281411212,82.89229680185173,771.4498303840365
15.75,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,34.43763731252569,15.044400658950032,150.4440065895003,86.53374362220453,763.0222497882955
16.0,0,100,0.25,0.25,1000.0000000000003,0.1,0.3,35.146355108633266,15.529231575289423,155.2923157528942,90.29484378694204,754.4128404601641
16.25,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,35.834036364674006,16.019659663623017,160.19659663623017,94.1771516807644,745.6262516830059
16.5,0,100,0.25,0.25,1000.0000000000005,0.1,0.3,36.498245476114086,16.51501908114929,165.1501908114929,98.18206659667015,736.6677425918374
16.75,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,37.13656806845084,17.014599741023414,170.14599741023412,102.31082136695747,727.5431812228089
17.0,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,37.74662911020478,17.5176489492091,175.17648949209098,106.56447130221332,718.2590392056962
17.25,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,38.32611150450542,18.02337345323399,180.2337345323399,110.9438835395156,708.8223819281451
17.5,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,38.87277493110584,18.530941904515775,185.30941904515774,115.4497269028241,699.2408540520188
17.75,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,39.384474692488915,19.039487730180525,190.39487730180525,120.08246237895304,689.5226603192423
18.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,39.859180303866765,19.54811240423824,195.48112404238236,124.84233431149818,679.6765416461201
18.25,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,40.29499355800858,20.05588910172895,200.55889101728948,129.72936241255775,669.7117465701534
18.5,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,40.69016579253105,20.56186671313594,205.6186671313594,134.74333468799,659.6379981806513
18.75,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,41.04311408997358,21.065074190120818,210.65074190120816,139.88380136627399,649.4654567325185
19.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,41.35243614990835,21.564525187617136,215.64525187617136,145.1500699138042,639.2046782100251
19.25,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,41.61692358756142,22.05922296167442,220.59222961674416,150.5412012107085,628.866569172548
19.5,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,41.83557343479229,22.548165477321593,225.48165477321592,156.0560069511271,618.4623382756577
19.75,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,42.00759764643211,23.03035067625836,230.3035067625836,161.6930483204575,608.0034449169596
20.0,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,42.132430447342394,23.504781850512703,235.04781850512703,167.45063598952208,597.5015455053515
20.25,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,42.209733392358174,23.970473065433445,239.70473065433444,173.32683145215026,586.9684378935159
20.5,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,42.23939805158593,24.426454573606563,244.26454573606563,179.31944971850862,576.4160045454264
20.75,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,42.22154627626286,24.871778160556048,248.71778160556048,185.42606336191025,565.85615503253
21.0,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,42.15652804437733,25.30552236344872,253.0552236344872,191.64400790204925,555.3007684634642
21.25,0,100,0.25,0.25,1000.0000000000006,0.1,0.3,42.044916929278884,25.726797505471936,257.26797505471933,197.97038849291144,544.7616364523699
21.5,0,100,0.25,0.25,1000.0000000000007,0.1,0.3,41.887503277341,26.13475049106711,261.3475049106711,204.40208786927943,534.2504072200502
21.75,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,41.68528522119918,26.52856931072396,265.2856931072396,210.93577549204622,523.778531400715
22.0,0,100,0.25,0.25,1000.0000000000008,0.1,0.3,41.439457692079046,26.90748720848584,269.0748720848584,217.5679178197272,513.3572100954152
